timestep,demand_el,
4309,295959.7402,
4310,292179.7632,
4311,289512.0871,
4312,285773.6482,
4313,285824.4172,
4314,285044.4219,
4315,282039.8248,
4316,271350.6589,
4317,262475.3283,
4318,251052.3207,
4319,229526.2977,
4320,216206.3786,
4321,211304.8699,
4322,207211.0487,
4323,208660.2706,
4324,212546.4009,
4325,217863.2916,
4326,247696.9565,
4327,277401.3914,
4328,288602.8618,
4329,289581.3174,
4330,290938.2322,
4331,299998.1772,
4332,296670.5051,
4333,296315.1226,
4334,293287.4487,
4335,289442.8567,
4336,282852.1275,
4337,280752.1403,
4338,279842.915,
4339,277687.5435,
4340,266458.381,
4341,258316.892,
4342,252358.4667,
4343,232083.2052,
4344,216114.0715,
4345,208198.735,
4346,207003.3576,
4347,208927.9613,
4348,212740.2458,
4349,218389.4423,
4350,247932.3397,
4351,274687.5617,
4352,287033.6406,
4353,289133.6278,
4354,295004.3614,
4355,302135.0873,
4356,300164.33,
4357,296716.6587,
4358,293370.5252,
4359,288233.6333,
4360,282173.6701,
4361,281541.3663,
4362,280996.7542,
4363,279469.0712,
4364,268609.1371,
4365,257970.7402,
4366,253646.1511,
4367,233103.199,
4368,219030.9768,
4369,214041.7764,
4370,214189.4678,
4371,214295.621,
4372,216760.2214,
4373,224034.0234,
4374,253530.7672,
4375,278882.9209,
4376,291842.8421,
4377,292678.2217,
4378,297427.4236,
4379,300210.4836,
4380,296619.7362,
4381,289313.6267,
4382,282819.82,
4383,279519.8401,
4384,276353.7055,
4385,275878.3237,
4386,275892.1698,
4387,272809.1116,
4388,263070.7093,
4389,255464.6016,
4390,252395.3895,
4391,235507.7998,
4392,219266.36,
4393,208780.2699,
4394,203315.6877,
4395,203758.7619,
4396,203200.3038,
4397,200094.1688,
4398,203560.3016,
4399,219898.6639,
4400,236333.9486,
4401,245278.5097,
4402,249700.0213,
4403,251670.7785,
4404,245638.5075,
4405,239066.2397,
4406,230453.9844,
4407,229646.297,
4408,223923.2548,
4409,225183.2472,
4410,229978.6026,
4411,228340.1511,
4412,217069.4503,
4413,215444.8448,
4414,215661.7665,
4415,202872.6135,
4416,192377.2926,
4417,186621.943,
4418,185103.4907,
4419,182218.8928,
4420,181005.054,
4421,177252.7692,
4422,178305.0705,
4423,186455.7902,
4424,198044.9505,
4425,206154.132,
4426,213871.0082,
4427,221878.6518,
4428,218615.5948,
4429,211563.3299,
4430,204751.0636,
4431,200809.5491,
4432,199941.8621,
4433,207077.2033,
4434,214743.3106,
4435,216760.2214,
4436,215066.3855,
4437,215269.4612,
4438,219714.0496,
4439,206057.2095,
4440,195718.8108,
4441,195174.1987,
4442,192548.0608,
4443,193614.2082,
4444,197652.6452,
4445,205807.9803,
4446,239246.2386,
4447,272342.9606,
4448,285325.9586,
4449,286904.4106,
4450,292775.1442,
4451,302135.0873,
4452,301419.707,
4453,298941.2605,
4454,292267.4549,
4455,289839.7774,
4456,283332.1246,
4457,280650.6024,
4458,280281.3739,
4459,275998.323,
4460,266176.8442,
4461,258639.9669,
4462,250798.4761,
4463,232004.7442,
4464,216709.4525,
4465,206689.5134,
4466,204811.0632,
4467,209121.8063,
4468,212901.7833,
4469,219446.3589,
4470,248149.2615,
4471,273889.1051,
4472,286512.1053,
4473,290319.7745,
4474,295304.3596,
4475,301581.2445,
4476,298428.956,
4477,293472.063,
4478,285805.9557,
4479,280465.9882,
4480,274973.7139,
4481,275924.4773,
4482,275915.2466,
4483,272273.7303,
4484,263504.5528,
4485,254989.2199,
4486,250678.4769,
4487,231787.8224,
4488,218781.7476,
4489,212486.4012,
4490,210211.0304,
4491,210367.9526,
4492,214387.9281,
4493,220429.4299,
4494,248453.875,
4495,274369.1021,
4496,284679.8087,
4497,284735.193,
4498,289124.3971,
4499,295904.3559,
4500,292179.7632,
4501,287725.9441,
4502,282247.5158,
4503,276801.3951,
4504,272970.6491,
4505,273482.9537,
4506,273926.0279,
4507,267178.3766,
4508,247226.1901,
4509,238304.7059,
4510,237663.1713,
4511,227947.8457,
4512,214521.7735,
4513,210003.3394,
4514,206786.4359,
4515,207067.9726,
4516,210529.49,
4517,215569.4594,
4518,247286.1898,
4519,273750.6444,
4520,284356.7338,
4521,287001.3331,
4522,292821.2977,
4523,297418.1929,
4524,291759.7657,
4525,286996.7177,
4526,283405.9703,
4527,279810.6075,
4528,277429.0836,
4529,278338.3088,
4530,279025.9969,
4531,278624.4609,
4532,269619.9002,
4533,260961.4913,
4534,255644.6005,
4535,237677.0174,
4536,224472.4822,
4537,218477.1341,
4538,213160.2433,
4539,212680.2462,
4540,216469.4539,
4541,222118.6504,
4542,251509.241,
4543,277927.5421,
4544,288704.3997,
4545,292078.2253,
4546,298308.9567,
4547,302832.0061,
4548,298327.4181,
4549,292212.0707,
4550,286442.8749,
4551,281933.6716,
4552,279939.8375,
4553,280299.8353,
4554,278873.6902,
4555,275033.7135,
4556,263873.7813,
4557,253696.9201,
4558,249580.022,
4559,232161.6663,
4560,218721.748,
4561,209509.4962,
4562,204455.6808,
4563,200828.0105,
4564,202184.9254,
4565,199729.5557,
4566,210127.954,
4567,221587.8844,
4568,232849.3544,
4569,243796.9802,
4570,250323.0944,
4571,251490.7796,
4572,243473.9053,
4573,232789.3548,
4574,225284.785,
4575,222109.4197,
4576,222995.5681,
4577,227227.8501,
4578,234783.1888,
4579,235401.6466,
4580,226669.392,
4581,222510.9557,
4582,221407.8855,
4583,210266.4147,
4584,195234.1984,
4585,189331.1573,
4586,187461.9379,
4587,186534.2512,
4588,186285.022,
4589,181554.2815,
4590,184881.9536,
4591,192146.5248,
4592,199757.2478,
4593,207561.8158,
4594,214918.6941,
4595,221384.8087,
4596,215306.3841,
4597,208240.2732,
4598,204903.3704,
4599,203380.3027,
4600,204635.6797,
4601,210903.3339,
4602,220281.7385,
4603,224601.7122,
4604,224121.7151,
4605,223927.8702,
4606,227869.3847,
4607,217244.8339,
4608,203712.6084,
4609,199397.25,
4610,202300.3093,
4611,201552.6215,
4612,204861.8322,
4613,213178.7047,
4614,247424.6505,
4615,274835.2532,
4616,291270.5379,
4617,297012.0415,
4618,302818.1601,
4619,308910.4307,
4620,305430.4519,
4621,302744.3144,
4622,298105.881,
4623,290910.5401,
4624,288561.3236,
4625,288016.7115,
4626,285229.0362,
4627,281342.9059,
4628,270782.9701,
4629,264275.3173,
4630,256373.8269,
4631,237875.4777,
4632,225377.0921,
4633,222797.1078,
4634,215177.1541,
4635,213667.9325,
4636,215800.2272,
4637,221537.1155,
4638,251320.0114,
4639,275462.9417,
4640,287887.4815,
4641,292608.9913,
4642,300062.7922,
4643,304738.1484,
4644,299725.8712,
4645,296384.353,
4646,291459.7675,
4647,288879.7832,
4648,284112.1199,
4649,281287.5216,
4650,278725.9987,
4651,276921.3943,
4652,267704.5273,
4653,259572.269,
4654,253216.923,
4655,234017.0396,
4656,220840.1966,
4657,212454.0937,
4658,209804.8791,
4659,211535.6378,
4660,216058.6872,
4661,222603.2628,
4662,252053.8531,
4663,276736.7801,
4664,290310.5437,
4665,293984.3676,
4666,300436.6361,
4667,305965.8332,
4668,303455.0793,
4669,300053.5615,
4670,294413.5957,
4671,290176.6984,
4672,281905.9794,
4673,280784.4478,
4674,285824.4172,
4675,284485.9638,
4676,275130.636,
4677,268189.1397,
4678,259539.9615,
4679,241927.7608,
4680,229604.7588,
4681,221514.0387,
4682,217470.9863,
4683,216977.1432,
4684,219686.3575,
4685,227555.5404,
4686,253299.9994,
4687,279907.53,
4688,290481.3119,
4689,294658.2096,
4690,301447.3992,
4691,308601.2018,
4692,303113.5429,
4693,297561.2689,
4694,290744.3873,
4695,286350.5678,
4696,281467.5206,
4697,276644.4729,
4698,272398.3449,
4699,273002.9566,
4700,266075.3064,
4701,256659.979,
4702,251467.7028,
4703,231501.6703,
4704,215832.5347,
4705,210118.7233,
4706,205466.4439,
4707,208240.2732,
4708,213252.5504,
4709,219298.6675,
4710,245306.2018,
4711,267506.0669,
4712,277036.7782,
4713,276081.3994,
4714,281605.9813,
4715,296056.6627,
4716,289922.8538,
4717,282150.5933,
4718,275176.7895,
4719,271650.6571,
4720,270035.2823,
4721,271913.7324,
4722,270746.0472,
4723,268406.0615,
4724,257269.206,
4725,247904.6476,
4726,244729.2822,
4727,226544.7773,
4728,211194.1014,
4729,202591.0767,
4730,195658.8112,
4731,197740.337,
4732,202411.0778,
4733,201700.3129,
4734,205064.9079,
4735,212758.7073,
4736,224310.9448,
4737,235563.1841,
4738,245167.7411,
4739,250410.7862,
4740,245080.0493,
4741,236860.0993,
4742,228289.3821,
4743,222654.0318,
4744,223858.6398,
4745,225746.3207,
4746,224583.2508,
4747,222261.7264,
4748,211581.7913,
4749,205097.2154,
4750,205651.0581,
4751,193161.9033,
4752,180345.0581,
4753,174091.2499,
4754,171105.1142,
4755,173431.2539,
4756,173089.7175,
4757,168654.3599,
4758,171354.3435,
4759,178706.6065,
4760,184914.2611,
4761,189995.7686,
4762,197001.8799,
4763,205540.2896,
4764,201898.7732,
4765,191675.7584,
4766,186012.7159,
4767,182329.6614,
4768,182209.6621,
4769,190064.999,
4770,197343.4163,
4771,201677.2361,
4772,201644.9286,
4773,202729.5374,
4774,208184.8889,
4775,194569.587,
4776,184138.8812,
4777,177003.5399,
4778,177681.9973,
4779,181568.1275,
4780,186792.7112,
4781,195086.5069,
4782,226729.3916,
4783,254859.9899,
4784,269047.596,
4785,273533.7226,
4786,283613.6614,
4787,290882.848,
4788,286682.8735,
4789,280996.7542,
4790,275758.3245,
4791,271904.5017,
4792,270990.6611,
4793,272610.6513,
4794,270607.5865,
4795,268378.3693,
4796,258372.2763,
4797,252090.776,
4798,246206.1963,
4799,225497.0914,
4800,212094.0959,
4801,206712.5902,
4802,205803.3649,
4803,205438.7517,
4804,209532.573,
4805,216944.8357,
4806,243076.9846,
4807,266167.6135,
4808,278670.6145,
4809,283244.4328,
4810,288450.555,
4811,293375.1405,
4812,290185.9291,
4813,286636.7199,
4814,282145.978,
4815,276829.0872,
4816,273404.4926,
4817,276358.3208,
4818,276436.7819,
4819,274747.5614,
4820,264695.3148,
4821,257947.6635,
4822,251375.3957,
4823,230717.0597,
4824,215214.077,
4825,209643.3416,
4826,209158.7291,
4827,208226.4271,
4828,213031.0133,
4829,219543.2814,
4830,246206.1963,
4831,270639.894,
4832,282418.284,
4833,285704.4179,
4834,292124.3789,
4835,297616.6532,
4836,294455.1339,
4837,292470.5306,
4838,288085.9419,
4839,286498.2592,
4840,283964.4285,
4841,285141.3444,
4842,284642.8859,
4843,279487.5326,
4844,266139.9214,
4845,260841.492,
4846,251998.4688,
4847,232046.2824,
4848,219132.5147,
4849,212384.8634,
4850,213206.3969,
4851,214083.3146,
4852,218694.0558,
4853,225834.0124,
4854,250826.1683,
4855,275384.4806,
4856,288229.0179,
4857,291856.6882,
4858,298382.8024,
4859,303842.7692,
4860,301415.0917,
4861,298728.9541,
4862,294708.9786,
4863,289881.3156,
4864,285939.8011,
4865,284947.4994,
4866,281998.2866,
4867,276261.3983,
4868,265359.9261,
4869,257453.8203,
4870,246478.5024,
4871,226314.0095,
4872,213524.8565,
4873,206569.5141,
4874,206791.0512,
4875,207787.9682,
4876,211835.6359,
4877,219317.129,
4878,244641.5905,
4879,270284.5116,
4880,285981.3393,
4881,291256.6918,
4882,295068.9764,
4883,299675.1022,
4884,294815.1318,
4885,289152.0892,
4886,281578.2891,
4887,276681.3958,
4888,274327.5639,
4889,272292.1917,
4890,268442.9843,
4891,262313.7908,
4892,249086.1788,
4893,241092.3813,
4894,231487.8242,
4895,212961.783,
4896,198437.2558,
4897,192386.5234,
4898,188505.0085,
4899,188528.0853,
4900,191357.2988,
4901,194564.9717,
4902,203435.687,
4903,215689.4587,
4904,230458.5997,
4905,245984.6592,
4906,256706.1325,
4907,261030.7217,
4908,254241.5321,
4909,245610.8153,
4910,236250.8722,
4911,231266.2871,
4912,229110.9156,
4913,228824.7635,
4914,229512.4516,
4915,225289.4004,
4916,215915.6112,
4917,211097.1789,
4918,209514.1116,
4919,195857.2715,
4920,188029.6267,
4921,180626.5948,
4922,174866.6298,
4923,176477.3892,
4924,177206.6156,
4925,174289.7102,
4926,175060.4748,
4927,178365.0701,
4928,187521.9375,
4929,194966.5077,
4930,204081.8369,
4931,212403.3248,
4932,206149.5167,
4933,200315.7059,
4934,197477.2617,
4935,195746.5029,
4936,195368.0437,
4937,199120.3286,
4938,205401.8289,
4939,207464.8933,
4940,205387.9828,
4941,206283.362,
4942,207432.5858,
4943,192404.9848,
4944,183105.0413,
4945,181037.3615,
4946,181009.6694,
4947,182818.8892,
4948,188094.2417,
4949,197966.4894,
4950,226364.7784,
4951,257181.5143,
4952,273944.4893,
4953,282279.8233,
4954,289950.5459,
4955,297676.6528,
4956,296638.1976,
4957,291547.4593,
4958,286290.5682,
4959,282164.4394,
4960,275481.4031,
4961,273847.5669,
4962,273206.0323,
4963,266310.6896,
4964,252921.5402,
4965,245984.6592,
4966,234930.8802,
4967,214429.4663,
4968,201095.7012,
4969,195548.0426,
4970,194883.4313,
4971,194389.5881,
4972,198700.3311,
4973,207229.5101,
4974,233426.274,
4975,260638.4163,
4976,275061.4056,
4977,282930.5886,
4978,289996.6995,
4979,295968.9709,
4980,291699.7661,
4981,287633.6369,
4982,281665.9809,
4983,275947.5541,
4984,268899.9046,
4985,267639.9123,
4986,267090.6848,
4987,265599.9247,
4988,256263.0583,
4989,251546.1639,
4990,240990.8434,
4991,218887.9008,
4992,204247.9897,
4993,199692.6328,
4994,199581.8642,
4995,199988.0156,
4996,205337.2139,
4997,212477.1705,
4998,239047.7783,
4999,265683.0011,
5000,283447.5085,
5001,291233.6151,
5002,298765.877,
5003,306505.83,
5004,303228.9268,
5005,298216.6496,
5006,290832.079,
5007,282362.8997,
5008,274964.4831,
5009,272610.6513,
5010,271867.5789,
5011,267699.9119,
5012,256267.6737,
5013,247156.9598,
5014,236089.3347,
5015,215527.9212,
5016,204852.6015,
5017,198631.1008,
5018,198774.1768,
5019,198658.7929,
5020,202651.0764,
5021,210317.1836,
5022,235747.7983,
5023,261284.5663,
5024,279898.2993,
5025,288339.7865,
5026,293033.6041,
5027,296592.044,
5028,291205.9229,
5029,286369.0292,
5030,280729.0635,
5031,277447.545,
5032,272462.9599,
5033,271789.1178,
5034,269126.0571,
5035,266236.8439,
5036,256484.5954,
5037,251689.2399,
5038,239527.7754,
5039,219386.3593,
5040,202784.9217,
5041,198224.9494,
5042,196992.6492,
5043,196895.7267,
5044,199508.0185,
5045,206227.9777,
5046,230966.2889,
5047,256789.209,
5048,272259.8842,
5049,276672.1651,
5050,281527.5202,
5051,287250.5623,
5052,282745.9743,
5053,273819.8747,
5054,265766.0775,
5055,260204.5728,
5056,256410.7497,
5057,255123.0652,
5058,253023.078,
5059,248943.1028,
5060,238844.7026,
5061,235373.9545,
5062,226129.3953,
5063,208701.8088,
5064,194260.3581,
5065,186294.2527,
5066,182671.1978,
5067,180778.9016,
5068,182629.6596,
5069,183898.8826,
5070,190401.92,
5071,200809.5491,
5072,213363.319,
5073,225524.7835,
5074,232360.1266,
5075,234437.0371,
5076,231100.1343,
5077,223817.1016,
5078,218717.1326,
5079,213307.9347,
5080,212094.0959,
5081,216589.4532,
5082,220674.0438,
5083,219667.8961,
5084,210003.3394,
5085,207677.1997,
5086,203555.6863,
5087,192709.5983,
5088,175628.1636,
5089,169978.9672,
5090,166471.2962,
5091,167329.7525,
5092,167800.5189,
5093,167726.6732,
5094,169388.2016,
5095,172674.3354,
5096,181305.0522,
5097,190637.3032,
5098,200740.3187,
5099,209509.4962,
5100,203961.8376,
5101,196692.651,
5102,193438.8247,
5103,189866.5387,
5104,190609.6111,
5105,196374.1914,
5106,204151.0673,
5107,206675.6673,
5108,205286.445,
5109,209241.8056,
5110,206500.2838,
5111,190383.4586,
5112,181609.6658,
5113,179472.7557,
5114,179431.2175,
5115,179052.7582,
5116,184125.0351,
5117,195631.119,
5118,223180.1824,
5119,253064.6162,
5120,270275.2809,
5121,278716.768,
5122,287956.7119,
5123,296218.2002,
5124,293398.2173,
5125,288044.4037,
5126,279759.8386,
5127,275684.4788,
5128,268775.29,
5129,266453.7656,
5130,265816.8464,
5131,262373.7904,
5132,250886.1679,
5133,244706.2055,
5134,230458.5997,
5135,210451.029,
5136,197897.2591,
5137,195815.7333,
5138,192441.9076,
5139,191943.4491,
5140,197537.2613,
5141,204723.3715,
5142,229027.8392,
5143,254352.3007,
5144,270413.7416,
5145,278758.3062,
5146,281504.4434,
5147,289059.7821,
5148,287236.7163,
5149,280239.8357,
5150,273593.7222,
5151,269582.9774,
5152,264321.4709,
5153,263403.0149,
5154,263121.4782,
5155,258856.8887,
5156,250013.8655,
5157,247415.4198,
5158,235161.6481,
5159,213538.7025,
5160,198741.8694,
5161,195732.6569,
5162,192501.9073,
5163,192123.448,
5164,196992.6492,
5165,205549.5203,
5166,229678.6045,
5167,256064.598,
5168,270026.0516,
5169,272984.4952,
5170,278342.9242,
5171,285210.5747,
5172,283572.1231,
5173,282630.5904,
5174,277115.2393,
5175,273695.2601,
5176,267635.2969,
5177,264164.5488,
5178,264067.6263,
5179,261773.7941,
5180,253023.078,
5181,250526.1701,
5182,235535.4919,
5183,214000.2382,
5184,199443.4036,
5185,196711.1125,
5186,193775.7457,
5187,193424.9786,
5188,196992.6492,
5189,205475.6746,
5190,231192.4414,
5191,256706.1325,
5192,272370.6527,
5193,279459.8404,
5194,286064.4157,
5195,291408.9986,
5196,287070.5634,
5197,282270.5926,
5198,274936.791,
5199,270667.5862,
5200,267150.6845,
5201,268101.4479,
5202,267344.5294,
5203,263730.7052,
5204,255432.2941,
5205,250766.1686,
5206,235203.1863,
5207,212564.8623,
5208,200126.4763,
5209,196891.1114,
5210,193803.4378,
5211,193637.285,
5212,197841.8748,
5213,206814.128,
5214,230537.0608,
5215,255081.527,
5216,270455.2798,
5217,275864.4777,
5218,283835.1985,
5219,290499.7734,
5220,287513.6377,
5221,278361.3856,
5222,271581.4268,
5223,265729.1546,
5224,263352.246,
5225,264639.9305,
5226,262590.7122,
5227,257767.6646,
5228,248006.1854,
5229,241438.533,
5230,229457.0673,
5231,210931.0261,
5232,198423.4098,
5233,190904.9939,
5234,184932.7225,
5235,185703.487,
5236,186737.3269,
5237,190074.2297,
5238,194320.3578,
5239,204538.7572,
5240,217623.2931,
5241,225944.781,
5242,231381.671,
5243,234935.4956,
5244,230213.9858,
5245,219912.51,
5246,213769.4704,
5247,209911.0323,
5248,208221.8118,
5249,213464.8568,
5250,218334.058,
5251,217738.677,
5252,211609.4835,
5253,212241.7873,
5254,204215.6822,
5255,188772.6992,
5256,176463.5432,
5257,171506.6502,
5258,169840.5065,
5259,170643.5785,
5260,170689.7321,
5261,170971.2689,
5262,169277.433,
5263,174382.0174,
5264,186423.4827,
5265,197717.2602,
5266,209177.1906,
5267,218269.443,
5268,213109.4744,
5269,207506.4315,
5270,202614.1535,
5271,199374.1732,
5272,198644.9469,
5273,202028.0032,
5274,207732.584,
5275,208554.1174,
5276,208277.196,
5277,211780.2517,
5278,206786.4359,
5279,191352.6835,
5280,181549.6661,
5281,179195.8343,
5282,180128.1363,
5283,181235.8219,
5284,186423.4827,
5285,199014.1754,
5286,229646.297,
5287,256964.5925,
5288,272139.8849,
5289,277904.4653,
5290,283258.2789,
5291,290310.5437,
5292,289069.0128,
5293,287093.6402,
5294,278993.6894,
5295,270178.3584,
5296,264339.9323,
5297,264473.7777,
5298,265041.4665,
5299,263619.9367,
5300,256447.6726,
5301,255395.3713,
5302,239707.7743,
5303,216635.6068,
5304,200029.5538,
5305,195764.9644,
5306,195834.1947,
5307,196697.2664,
5308,201201.8544,
5309,210649.4893,
5310,236084.7194,
5311,257938.4327,
5312,268401.4461,
5313,273210.6476,
5314,280272.1432,
5315,286262.876,
5316,285976.7239,
5317,284790.5773,
5318,277646.0053,
5319,272739.8813,
5320,268521.4454,
5321,269813.7452,
5322,269993.7441,
5323,266366.0738,
5324,258681.5052,
5325,259309.1936,
5326,243372.3674,
5327,220770.9663,
5328,206181.8241,
5329,201589.5444,
5330,199549.5568,
5331,200509.5509,
5332,204658.7565,
5333,215347.9223,
5334,241913.9147,
5335,267012.2238,
5336,280073.6829,
5337,286775.1806,
5338,293347.4484,
5339,299061.2598,
5340,295992.0477,
5341,289941.3152,
5342,281038.2924,
5343,274346.0254,
5344,269993.7441,
5345,271429.12,
5346,271253.7365,
5347,268826.0589,
5348,263361.4767,
5349,259507.654,
5350,242980.0621,
5351,219386.3593,
5352,204944.9086,
5353,201081.8551,
5354,198617.2547,
5355,199424.9421,
5356,205009.5236,
5357,214775.6181,
5358,242767.7557,
5359,268115.294,
5360,284476.733,
5361,288275.1715,
5362,294704.3632,
5363,301105.8628,
5364,296222.8155,
5365,290181.3138,
5366,284213.6577,
5367,278347.5395,
5368,273672.1833,
5369,274784.4842,
5370,273746.029,
5371,270326.0498,
5372,262055.3308,
5373,255538.4473,
5374,238701.6266,
5375,217272.526,
5376,201631.0826,
5377,196157.2697,
5378,194800.3548,
5379,194943.4309,
5380,199628.0178,
5381,211978.712,
5382,235683.1834,
5383,260726.1081,
5384,276266.0137,
5385,280276.7586,
5386,284389.0413,
5387,289078.2435,
5388,284965.9608,
5389,271733.7335,
5390,264778.3912,
5391,260689.1853,
5392,258981.5033,
5393,263287.631,
5394,264367.6245,
5395,259521.5001,
5396,252510.7734,
5397,248444.6443,
5398,235133.9559,
5399,216026.3797,
5400,200071.092,
5401,192104.9866,
5402,186225.0223,
5403,187092.7094,
5404,189672.6937,
5405,192123.448,
5406,196471.1139,
5407,204395.6812,
5408,219930.9714,
5409,233181.6601,
5410,240312.386,
5411,243123.1382,
5412,237547.7874,
5413,227961.6918,
5414,219289.4368,
5415,215061.7702,
5416,216990.9892,
5417,223877.1012,
5418,228058.6143,
5419,225612.4753,
5420,221066.3491,
5421,217918.6759,
5422,203611.0705,
5423,188071.165,
5424,177732.7662,
5425,171640.4956,
5426,169535.893,
5427,169365.1248,
5428,169720.5072,
5429,172162.0309,
5430,173805.0978,
5431,181332.7444,
5432,191841.9113,
5433,203214.1499,
5434,214775.6181,
5435,224481.713,
5436,221329.4244,
5437,214600.2345,
5438,209163.3445,
5439,207847.9679,
5440,207584.8925,
5441,211895.6356,
5442,216104.8408,
5443,216617.1454,
5444,216372.5315,
5445,215098.693,
5446,207418.7397,
5447,189123.4663,
5448,183077.3491,
5449,179311.2182,
5450,178725.0679,
5451,180778.9016,
5452,185685.0256,
5453,198764.9461,
5454,232387.8188,
5455,261529.1802,
5456,278287.5399,
5457,286756.7192,
5458,295765.8952,
5459,306330.4464,
5460,302725.8529,
5461,298793.5691,
5462,292258.2242,
5463,284329.0416,
5464,277595.2364,
5465,276418.3205,
5466,274913.7142,
5467,272532.1902,
5468,266162.9982,
5469,259438.4236,
5470,237727.7863,
5471,213211.0122,
5472,204432.604,
5473,201368.0072,
5474,197468.0309,
5475,198404.9483,
5476,202618.7689,
5477,215897.1497,
5478,242850.8321,
5479,268493.7532,
5480,287933.6351,
5481,293735.1383,
5482,299744.3326,
5483,307830.4373,
5484,302268.9326,
5485,299139.7209,
5486,296375.1223,
5487,292867.4513,
5488,289092.0896,
5489,286682.8735,
5490,284504.4252,
5491,282745.9743,
5492,277955.2342,
5493,268276.8315,
5494,248795.4114,
5495,226775.5452,
5496,217854.0609,
5497,212463.3244,
5498,207021.819,
5499,207206.4333,
5500,209924.8783,
5501,220974.042,
5502,246556.9634,
5503,271309.1207,
5504,289022.8593,
5505,297067.4258,
5506,304267.382,
5507,310696.5737,
5508,306201.2164,
5509,302536.6233,
5510,294704.3632,
5511,286378.2599,
5512,280862.9088,
5513,279870.6072,
5514,276713.7033,
5515,272107.5774,
5516,268678.3675,
5517,264653.7766,
5518,246653.8859,
5519,225349.4,
5520,211563.3299,
5521,206971.0501,
5522,202203.3868,
5523,203163.3809,
5524,207474.124,
5525,218292.5198,
5526,247267.7284,
5527,269181.4414,
5528,281250.5988,
5529,284610.5784,
5530,287398.2537,
5531,295341.2824,
5532,291247.4611,
5533,286885.9492,
5534,278892.1516,
5535,270515.2794,
5536,267215.2995,
5537,268793.7514,
5538,268779.9053,
5539,268724.5211,
5540,266236.8439,
5541,264081.4723,
5542,245269.279,
5543,223720.1791,
5544,209431.0352,
5545,205447.9825,
5546,201889.5425,
5547,201026.4709,
5548,205032.6004,
5549,216469.4539,
5550,241143.1502,
5551,265258.3883,
5552,279039.843,
5553,281961.3637,
5554,285612.1108,
5555,291404.3833,
5556,289096.705,
5557,282958.2807,
5558,267353.7602,
5559,263712.2438,
5560,262230.7144,
5561,264829.1601,
5562,265701.4625,
5563,263666.0903,
5564,258118.4317,
5565,255972.2908,
5566,240801.6138,
5567,221094.0412,
5568,202124.9257,
5569,193300.364,
5570,192621.9065,
5571,196060.3472,
5572,195617.273,
5573,197195.7249,
5574,199097.2518,
5575,210451.029,
5576,224029.408,
5577,235401.6466,
5578,240053.926,
5579,244336.9769,
5580,241433.9176,
5581,232646.2787,
5582,221592.4997,
5583,218647.9022,
5584,217664.8313,
5585,220877.1195,
5586,223738.6405,
5587,223147.8749,
5588,219201.745,
5589,219483.2818,
5590,208881.8077,
5591,194163.4356,
5592,183852.7291,
5593,177215.8463,
5594,176985.0785,
5595,177774.3044,
5596,176726.6185,
5597,177405.0759,
5598,177451.2295,
5599,181060.4383,
5600,191578.836,
5601,198788.0229,
5602,207566.4311,
5603,218467.9033,
5604,219243.2832,
5605,212251.018,
5606,207926.4289,
5607,207511.0468,
5608,210178.7229,
5609,215800.2272,
5610,219792.5107,
5611,220974.042,
5612,222630.955,
5613,222081.7275,
5614,213164.8586,
5615,197131.1099,
5616,197038.8028,
5617,198012.643,
5618,188241.9332,
5619,186663.4812,
5620,193498.8243,
5621,209158.7291,
5622,244567.7448,
5623,271309.1207,
5624,289590.5481,
5625,300981.2481,
5626,309053.5068,
5627,317601.1472,
5628,312861.176,
5629,307544.2852,
5630,304096.6138,
5631,302735.0836,
5632,295179.7449,
5633,292862.8359,
5634,289978.2381,
5635,287089.0249,
5636,283405.9703,
5637,275232.1738,
5638,255099.9885,
5639,231450.9014,
5640,221546.3462,
5641,215615.613,
5642,210031.0315,
5643,210667.9507,
5644,216686.3757,
5645,227135.543,
5646,253816.9193,
5647,274613.716,
5648,290107.4681,
5649,297990.4971,
5650,304428.9195,
5651,311218.109,
5652,307622.7462,
5653,300427.4054,
5654,294588.9793,
5655,288995.1671,
5656,282316.7462,
5657,281107.5227,
5658,280105.9904,
5659,276524.4737,
5660,272393.7295,
5661,266019.9221,
5662,248767.7192,
5663,234626.2667,
5664,223466.3345,
5665,218500.2108,
5666,213031.0133,
5667,211346.4082,
5668,216990.9892,
5669,230287.8315,
5670,256950.7464,
5671,278578.3073,
5672,291072.0776,
5673,294884.3621,
5674,300196.6375,
5675,305495.0669,
5676,301050.4785,
5677,296439.7373,
5678,290467.4659,
5679,282349.0537,
5680,276538.3197,
5681,277747.5432,
5682,277133.7007,
5683,275144.482,
5684,272762.9581,
5685,264736.853,
5686,244272.3619,
5687,223826.3323,
5688,210520.2593,
5689,205678.7503,
5690,201538.7754,
5691,202540.3078,
5692,207007.973,
5693,218850.9779,
5694,248629.2585,
5695,273099.8791,
5696,285229.0362,
5697,288884.3986,
5698,294995.1307,
5699,300902.7871,
5700,298124.3424,
5701,297773.5753,
5702,293236.6798,
5703,290379.7741,
5704,284430.5795,
5705,285109.0369,
5706,283336.74,
5707,282469.0529,
5708,278998.3048,
5709,266989.147,
5710,247586.188,
5711,225003.2482,
5712,213201.7815,
5713,208955.6534,
5714,206107.9784,
5715,206343.3616,
5716,210737.1811,
5717,225289.4004,
5718,256101.5208,
5719,281435.2131,
5720,297833.575,
